year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2024,02,16,rettshistorie,rettshistorie,default_tab,0,6,2695.3125
2024,02,10,rettsmedisin,rettsmedisin,default_tab,0,3,237.9
2024,02,30,rettsøkonomi,rettsøkonomi,default_tab,15,13,318.533333333333
2024,02,11,richard shusterman,richard shusterman,default_tab,0,11,588.363636363636
2024,02,11,rocks backpages,rocks backpages,default_tab,0,0,1243.54545454545
2024,02,11,roland barthes,roland barthes,default_tab,0,5,7017.36363636364
2024,02,13,roman nynorsk 1999,roman nynorsk 1999,default_tab,0,0,4.15384615384615
2024,02,17,ronald reagan racism,ronald reagan racism,default_tab,17,1,232.882352941176
2024,02,16,rousseau,rousseau,default_tab,0,10,62659.0625
2024,02,14,russell re manning,russell re manning,default_tab,0,0,79.5
2024,02,11,russell re manning tillich,russell re manning tillich,default_tab,0,0,37
2024,02,12,samenes historie,samenes historie,default_tab,0,2,1396.91666666667
2024,02,11,samfunnsvitenskapelig metode,samfunnsvitenskapelig metode,default_tab,11,11,450.727272727273
2024,02,12,samfunnsvitenskapelige metoder,samfunnsvitenskapelige metoder,default_tab,0,3,264.333333333333
2024,02,10,samisk,samisk,default_tab,0,1,12777.8
2024,02,11,sassen,sassen,default_tab,0,0,6188.36363636364
2024,02,12,schweizer juristen,schweizer juristen,default_tab,0,0,197.083333333333
2024,02,12,scientific understanding,scientific understanding,default_tab,12,0,101984.333333333
2024,02,139,scopus,scopus,default_tab,40,20,62341291.0772344
2024,02,14,selskabet for de norske fiskeriers fremme,selskabet for de norske fiskeriers fremme,default_tab,0,0,24
2024,02,10,"sentralnervesystemet, brodal per",sentralnervesystemet brodal per,default_tab,10,10,3.2
2024,02,13,serum albumin review,serum albumin review,default_tab,0,13,9311.30769230769
2024,02,11,shakespeare,shakespeare,default_tab,0,4,203951.181818182
2024,02,12,sikring,sikring,default_tab,12,6,718.166666666667
2024,02,11,sivilprosess,sivilprosess,default_tab,0,3,662.181818181818
2024,02,11,skolevegring,skolevegring,default_tab,11,0,188
2024,02,13,sonnet,sonnet,default_tab,0,3,23162.6153846154
2024,02,11,sonnet form,sonnet form,default_tab,0,0,3376.72727272727
2024,02,10,soviet union genocide,soviet union genocide,default_tab,0,2,186.7
2024,02,44,spesialpedagogikk,spesialpedagogikk,default_tab,10,13,5050.07058823529
2024,02,26,"språklig samhandling innføring i kommunikasjonsteori og diskursanalyse, jan svennevig",språklig samhandling innføring i kommunikasjonsteori og diskursanalyse jan svennevig,default_tab,16,0,3.8125
2024,02,16,stein på stein,stein på stein,default_tab,0,7,18874.8125
2024,02,13,stein torleif bjella,stein torleif bjella,default_tab,0,0,13
2024,02,15,stopp start criteria 2 and emergency  department,stopp start criteria 2 and emergency department,default_tab,0,15,56.8
2024,02,17,storyline,storyline,default_tab,0,0,7072.17647058824
2024,02,12,stress,stress,default_tab,12,12,5111609.08333333
2024,02,12,støttesamtaler,støttesamtaler,default_tab,12,0,12.4166666666667
2024,02,90,summary report of the 9th international congress on person-centered,summary report of the 9th international congress on personcentered,default_tab,0,0,0
2024,02,45,sylvia wynter,sylvia wynter,default_tab,0,0,605.155555555556
2024,02,10,systematikk og innlevelse en innføring i kvalitative metoder,systematikk og innlevelse en innføring i kvalitative metoder,default_tab,10,4,2
2024,02,10,tarmkreftscreening,tarmkreftscreening,default_tab,10,10,5.6
2024,02,26,taskmaster tv show,taskmaster tv show,default_tab,13,0,9
2024,02,16,tax law and the environment,tax law and the environment,default_tab,0,0,16010.625
2024,02,10,tekstanalyse for samfunnsvitere,tekstanalyse for samfunnsvitere,default_tab,10,9,5
2024,02,10,terres des hommes,terres des hommes,default_tab,0,0,4262.8
2024,02,18,test,test,default_tab,0,3,12528355.4444444
2024,02,13,thagaard,thagaard,default_tab,13,8,247.153846153846
2024,02,11,the aeneid,the aeneid,default_tab,0,1,8293.54545454545
2024,02,11,the art of war machiavelli,the art of war machiavelli,default_tab,0,0,434
2024,02,10,the biology of cancer,the biology of cancer,default_tab,0,0,3470729
2024,02,11,the cultural construction of the girl “teen”: a cross-cultural analysis of feminine adolescence portrayed in popular culture,the cultural construction of the girl teen a crosscultural analysis of feminine adolescence portrayed in popular culture,default_tab,0,0,1
2024,02,25,the economist,the economist,default_tab,10,14,1058905.81666667
2024,02,15,the effect of digital literacy and future time perspective on the self-confidence of prospective vocational school graduates entering the job market,the effect of digital literacy and future time perspective on the selfconfidence of prospective vocational school graduates entering the job market,default_tab,0,0,25
2024,02,16,the essential physics of medical imaging,the essential physics of medical imaging,default_tab,0,6,96303.75
2024,02,11,the french revolution and the birth of modernity feher,the french revolution and the birth of modernity feher,default_tab,11,0,60.3636363636364
2024,02,12,the loeb classical library,the loeb classical library,default_tab,0,1,2294.91666666667
2024,02,41,the matrifocal family and patriarchal ideology in cuba and the caribbean,the matrifocal family and patriarchal ideology in cuba and the caribbean,default_tab,29,13,2.25287356321839
2024,02,15,the natural history of norway,the natural history of norway,default_tab,0,1,89640.6
2024,02,28,the oxford handbook of irish politics,the oxford handbook of irish politics,default_tab,18,0,137.911111111111
2024,02,14,the past is now minott,the past is now minott,default_tab,0,0,4.71428571428571
2024,02,12,the world's wife,the worlds wife,default_tab,0,5,24528.1666666667
2024,02,35,thematic analysis,thematic analysis,default_tab,12,14,181061.722826087
2024,02,12,thesaurus linguae graecae,thesaurus linguae graecae,default_tab,0,3,229.916666666667
2024,02,13,tik4021,tik4021,default_tab,13,13,3
2024,02,13,tim ingold,tim ingold,default_tab,0,3,1070.61538461538
2024,02,30,tingsrett,tingsrett,default_tab,13,16,427.597285067873
2024,02,11,tjora,tjora,default_tab,11,5,628.363636363636
2024,02,10,tjora metode,tjora metode,default_tab,0,0,53.5
2024,02,14,tomtefeste,tomtefeste,default_tab,0,0,104
2024,02,10,ugeskrift for retsvæsen,ugeskrift for retsvæsen,default_tab,0,2,222
2024,02,32,uhssikring,uhssikring,default_tab,19,9,2308.11133603239
2024,02,104,uhsutstyr,uhsutstyr,default_tab,19,29,29.9941176470588
2024,02,11,ulrich luz matthew 21-28,ulrich luz matthew 2128,default_tab,0,0,4
2024,02,15,uncanny and sublim,uncanny and sublim,default_tab,0,0,13.7333333333333
2024,02,27,up to date,up to date,default_tab,12,11,3142437.6
2024,02,67,uptodate,uptodate,default_tab,34,14,3026.29857397504
2024,02,10,user requirements specification library,user requirements specification library,default_tab,10,3,198
2024,02,11,using thematic analysis in psychology,using thematic analysis in psychology,default_tab,0,1,28126.1818181818
2024,02,13,v pouillard,v pouillard,default_tab,0,0,37.3846153846154
2024,02,15,value theory,value theory,default_tab,0,0,2.13333333333333
2024,02,12,vegan restaurant,vegan restaurant,default_tab,0,10,857.583333333333
2024,02,30,vite være gjøre,vite være gjøre,default_tab,0,9,18.9666666666667
2024,02,16,"vite være gjøre exphil lærebok med originaltekster, cappelen herman",vite være gjøre exphil lærebok med originaltekster cappelen herman,default_tab,0,6,3
2024,02,57,walter benjamin,walter benjamin,default_tab,28,8,20925.0283251232
2024,02,328,web of science,web of science,default_tab,153,93,54979426.2340602
2024,02,11,whatever,whatever,default_tab,11,0,99214.1818181818
2024,02,19,worldcat,worldcat,default_tab,19,0,2995.42105263158
2024,02,10,åpenhetsloven,åpenhetsloven,default_tab,0,4,22
2024,03,10,"""edward gibbon""",edward gibbon,default_tab,10,0,1637.5
2024,03,11,"""environmental turbulence""",environmental turbulence,default_tab,0,0,239.090909090909
2024,03,11,"""equality bodies""",equality bodies,default_tab,0,0,89.4545454545454
2024,03,31,"""per olavesen""",per olavesen,default_tab,0,0,0
2024,03,19,"""pisa"" and (""item"" or ""item analysis"" or ""test item"" or ""item difficulty"" or ""item variance"" or ""item feature"" or ""item characteristic"" or ""item format"" or ""item content"" or ""scale format"" or ""scale content"") not ""tower of pisa"" not author:(pisa)",pisa and item or item analysis or test item or item difficulty or item variance or item feature or item characteristic or item format or item content or scale format or scale content not tower of pisa not authorpisa,default_tab,19,0,1788.47368421053
2024,03,10,"""turid egeberg""",turid egeberg,default_tab,0,0,0
2024,03,13,0137-236x,0137236x,default_tab,13,0,0
2024,03,11,10.1038/s41432-023-00930-3,101038s41432023009303,default_tab,0,0,1
2024,03,11,1205-7398,12057398,default_tab,11,10,4414.45454545455
2024,03,10,306.699455,306699455,default_tab,0,0,1
2024,03,68,65 jan m smits  the mind and method of the legal academic,65 jan m smits the mind and method of the legal academic,default_tab,53,2,2
2024,03,15,9787542009432,9787542009432,default_tab,0,0,0
2024,03,11,"a glance at the therapeutic potential of irisin against diseases involving inflammation, oxidative stress, and apoptosis: an introductory review",a glance at the therapeutic potential of irisin against diseases involving inflammation oxidative stress and apoptosis an introductory review,default_tab,0,0,4
2024,03,15,absent-minded imperialists,absentminded imperialists,default_tab,15,3,44.2666666666667
2024,03,23,adam przeworski,adam przeworski,default_tab,12,0,30
2024,03,34,adhd,adhd,default_tab,0,4,119850.029411765
2024,03,10,advances in experimental medicine and biology,advances in experimental medicine and biology,default_tab,10,0,594.4
2024,03,13,aegyo,aegyo,default_tab,0,0,46.6153846153846
2024,03,26,agatha christie,agatha christie,default_tab,26,7,1257.11538461538
2024,03,12,ai,ai,default_tab,0,9,752628.25
2024,03,10,ambiguity and risk in the oil market,ambiguity and risk in the oil market,default_tab,0,0,43
2024,03,14,amtmannens døtre,amtmannens døtre,default_tab,0,9,15.1428571428571
2024,03,10,amy edmondson,amy edmondson,default_tab,10,1,479.4
2024,03,19,anja bredal,anja bredal,default_tab,19,0,23
2024,03,12,approaches to sonar beamforming,approaches to sonar beamforming,default_tab,0,0,127.916666666667
2024,03,13,arbeidsgivers aktivitetsplikt,arbeidsgivers aktivitetsplikt,default_tab,13,0,10.6153846153846
2024,03,14,arbeidsrett,arbeidsrett,default_tab,14,3,1430.14285714286
2024,03,11,arkaisk skulptur,arkaisk skulptur,default_tab,11,11,13.2727272727273
2024,03,10,arkitektur- og designhøgskolen i oslo,arkitektur og designhøgskolen i oslo,default_tab,10,10,392.5
2024,03,11,arne johan vetlesen,arne johan vetlesen,default_tab,0,6,260.363636363636
2024,03,12,arne svendsen,arne svendsen,default_tab,0,0,548
2024,03,14,atekst,atekst,default_tab,0,6,49.1428571428571
2024,03,11,atferdsproblemer,atferdsproblemer,default_tab,0,2,674.636363636364
2024,03,11,autismespekterforstyrrelse,autismespekterforstyrrelse,default_tab,0,0,207.818181818182
2024,03,38,bildwörterbuch der architektur,bildwörterbuch der architektur,default_tab,10,0,0
2024,03,20,blatter  j. %26 blume  t. (2008) in search of co-vaiance  causal mechanisms or congruence? towards a plural understanding of case studies. swiss political science review  12(2): 315-56,blatter j 26 blume t 2008 in search of covaiance causal mechanisms or congruence towards a plural understanding of case studies swiss political science review 122 31556,default_tab,20,20,1
2024,03,16,boikott,boikott,default_tab,0,0,88.6875
2024,03,68,borrehaugene i vestfold,borrehaugene i vestfold,default_tab,54,2,6
2024,03,11,boycott,boycott,default_tab,0,0,10787.9090909091
2024,03,24,british civil war,british civil war,default_tab,10,9,29874.2214285714
2024,03,19,bullying the resource-rich: the effect of natural resource wealth on coercive diplomacy.,bullying the resourcerich the effect of natural resource wealth on coercive diplomacy,default_tab,0,0,1
2024,03,14,byzantine alexandria,byzantine alexandria,default_tab,0,0,586.714285714286
2024,03,14,cancer treatment,cancer treatment,default_tab,0,0,1266345.21428571
2024,03,11,charlotte bydler,charlotte bydler,default_tab,11,0,34
2024,03,11,christ* scandinavia,christ scandinavia,default_tab,11,0,3600.63636363636
2024,03,25,cyber resilience act,cyber resilience act,default_tab,15,0,300.033333333333
2024,03,17,dead landscape,dead landscape,default_tab,0,17,9587.29411764706
2024,03,13,decision making within international organisations,decision making within international organisations,default_tab,0,0,4156.61538461539
2024,03,58,dejene kifle,dejene kifle,default_tab,0,0,15.1724137931034
2024,03,10,den franske revolusjon,den franske revolusjon,default_tab,0,0,316.2
2024,03,34,det kvalitative forskningsintervju,det kvalitative forskningsintervju,default_tab,17,8,407.088235294118
2024,03,12,"developing mind, third edition",developing mind third edition,default_tab,0,12,2
2024,03,17,differential effect of sample preservation methods on plant and arbuscular mycorrhizal fungal dna,differential effect of sample preservation methods on plant and arbuscular mycorrhizal fungal dna,default_tab,0,7,2
2024,03,30,digital religionsundervisning,digital religionsundervisning,default_tab,0,0,5
2024,03,10,"discourse analysis, 4th edition",discourse analysis 4th edition,default_tab,0,0,1052
2024,03,11,"dish, lisa jane. 2021. a consequential  political  force",dish lisa jane 2021 a consequential political force,default_tab,11,0,0
2024,03,14,diskursanalyse,diskursanalyse,default_tab,0,8,4605
2024,03,21,dune,dune,default_tab,0,9,91183.0952380952
2024,03,26,dust,dust,default_tab,0,3,1298750.34615385
2024,03,15,dynamic asset allocation with stochastic income and interest rates,dynamic asset allocation with stochastic income and interest rates,default_tab,0,0,48.9333333333333
2024,03,32,dynamisk tingsrett,dynamisk tingsrett,default_tab,18,6,12.6071428571428
2024,03,26,dysleksi,dysleksi,default_tab,26,12,382.653846153846
2024,03,12,educational psychology,educational psychology,default_tab,0,2,934834.083333333
2024,03,25,edward lucie-smith illustrated kunst ordbok,edward luciesmith illustrated kunst ordbok,default_tab,25,0,0
2024,03,14,embase,embase,default_tab,0,3,248898.142857143
2024,03,27,emotion regulation,emotion regulation,default_tab,0,7,68876.1481481481
2024,03,28,"erickson-schroth, l. %26 mitchell, j. (2009), “queering queer theory, or why bisexuality matters”, journal of bisexuality, 9, 3-4, 297-315.",ericksonschroth l 26 mitchell j 2009 queering queer theory or why bisexuality matters journal of bisexuality 9 34 297315,default_tab,13,0,1
2024,03,10,erotic countertransference,erotic countertransference,default_tab,0,0,296.6
2024,03,10,etikk i klimakrisens tid,etikk i klimakrisens tid,default_tab,0,10,10
2024,03,22,eu data act,eu data act,default_tab,22,0,50811.6818181818
2024,03,14,evelin lindner,evelin lindner,default_tab,0,0,99.3571428571429
2024,03,26,factiva,factiva,default_tab,0,13,2312.07692307692
2024,03,19,fiksjon og film,fiksjon og film,default_tab,0,8,98.3157894736842
2024,03,25,first search,first search,default_tab,25,0,424344.08
2024,03,15,firstsearch,firstsearch,default_tab,0,0,559.066666666667
2024,03,11,forsikringsrett,forsikringsrett,default_tab,0,0,633.272727272727
2024,03,14,forvaltningsrett,forvaltningsrett,default_tab,0,6,1724.28571428571
2024,03,11,francesco negri,francesco negri,default_tab,0,1,997.545454545455
2024,03,13,frankenstein,frankenstein,default_tab,0,6,8526.38461538462
2024,03,12,geir hoff,geir hoff,default_tab,0,0,571.833333333333
